User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
770,Nuts,Snacks,92,21.8,78.8,32,5.2,46,686,245,Dinner,398
350,Orange,Fruits,122,28.7,85.6,6.4,6.1,19.2,73,90,Lunch,246
955,Rice,Grains,554,49.3,56.3,5.6,7,1,268,236,Breakfast,445
700,Butter,Dairy,294,15.9,57.9,24.6,8.4,32.9,538,131,Lunch,987
586,Yogurt,Dairy,73,14.4,52.5,12.1,2.8,29.8,361,49,Snack,239
258,Grapes,Fruits,433,33.5,32,37.8,9.4,34.1,671,64,Lunch,414
650,Oats,Grains,241,10.8,71.9,5.5,8.9,17.3,854,190,Breakfast,286
827,Cheese,Dairy,507,19.2,32.8,13.4,1.7,38.9,7,180,Dinner,153
751,Orange,Fruits,185,18.8,26.2,41,3.8,26.8,453,180,Dinner,379
608,Broccoli,Vegetables,387,38.2,61.8,30.6,2.6,47.3,926,243,Dinner,733
334,Rice,Grains,344,32.5,90.6,49,6.5,35.6,915,195,Snack,842
660,Popcorn,Snacks,264,47.3,12.5,24.7,9.4,23.1,644,283,Lunch,401
394,Broccoli,Vegetables,68,25.2,34,9.9,0.4,37.2,989,173,Breakfast,695
554,Chocolate,Snacks,226,35.1,55.6,31.6,7.9,39.6,81,71,Snack,531
164,Broccoli,Vegetables,543,1,14,21.2,5.6,47.9,888,164,Lunch,983
86,Potato,Vegetables,584,37.5,95,48,3,33.8,266,210,Dinner,359
337,Tomato,Vegetables,483,19.7,69.1,22.5,7.2,27.2,195,26,Dinner,994
450,Coffee,Beverages,577,16.2,25.7,17,5.4,38.8,553,252,Breakfast,390
286,Chips,Snacks,597,24.5,75.8,5.1,3.1,9,334,269,Lunch,549
666,Milk,Dairy,566,11.7,20.2,41.4,9.5,3.3,272,23,Snack,416
247,Potato,Vegetables,593,44.9,48.7,19.4,3.9,1.4,424,181,Breakfast,123
669,Broccoli,Vegetables,523,21,83,15.8,4.9,2.1,757,167,Dinner,395
220,Grapes,Fruits,572,25.7,35.4,34.7,3.2,41.1,802,227,Breakfast,897
623,Cheese,Dairy,457,26.5,56.4,8,8.7,9.6,918,116,Dinner,769
84,Chocolate,Snacks,512,43.2,43.6,2.6,3.5,21.7,862,5,Lunch,243
229,Banana,Fruits,104,36.1,69.9,41.8,6.2,7.5,376,299,Lunch,447
299,Nuts,Snacks,417,21.9,25.6,23.6,8.9,38.6,317,37,Lunch,144
460,Salmon,Meat,348,34.2,65.4,8.7,1.5,48.1,387,234,Snack,526
642,Pasta,Grains,153,25.1,87.8,48.8,5,3.6,2,1,Lunch,734
781,Pasta,Grains,135,20.8,7.6,28.1,7.1,39.1,322,224,Dinner,874
872,Paneer,Dairy,70,42.7,80.4,7.2,7.7,3.2,751,69,Lunch,980
396,Yogurt,Dairy,201,3.6,22.4,23.3,2.4,46,849,244,Breakfast,947
592,Milk,Dairy,482,40.3,92.7,49.8,8.6,16.1,172,62,Snack,719
461,Paneer,Dairy,156,15.9,88.3,9.4,3.3,40.8,816,168,Dinner,300
397,Quinoa,Grains,462,4.5,61.1,46.1,0.8,1.4,334,221,Breakfast,606
259,Chips,Snacks,62,23.1,74.8,35.7,6.9,33.5,911,234,Lunch,261
347,Salmon,Meat,528,43.3,55.1,42.8,6.4,23.9,887,137,Breakfast,625
895,Coffee,Beverages,576,27.2,61.3,17.5,2,14,436,285,Dinner,283
261,Pasta,Grains,213,14.2,67,11.8,5.6,15.4,591,112,Lunch,195
301,Milkshake,Beverages,473,30.3,60.1,25.9,5,0.2,622,190,Dinner,657
586,Bread,Grains,375,15.1,55.6,41.1,6.2,34.9,18,237,Dinner,863
766,Broccoli,Vegetables,158,27.8,57.7,25.2,1.4,40.5,816,42,Lunch,835
684,Chicken Breast,Meat,512,28.4,72.4,25.1,6.8,23.5,882,133,Breakfast,649
412,Tomato,Vegetables,149,40.3,37.2,15.1,3.8,36.6,635,286,Snack,536
166,Pork Chop,Meat,489,9.7,48.3,21.8,7.5,47.4,623,291,Breakfast,350
878,Strawberry,Fruits,299,12.9,10.8,18.6,2.8,24.8,877,58,Lunch,333
558,Coffee,Beverages,491,34.9,72.7,47,3.6,25.3,506,42,Snack,365
256,Popcorn,Snacks,169,29.9,36.9,23.6,8.1,41.5,633,290,Breakfast,387
482,Water,Beverages,451,45.3,77.6,15.2,5.4,37.4,128,255,Breakfast,941
911,Rice,Grains,501,25.1,54.7,49.5,9.1,25.9,563,58,Snack,250
161,Banana,Fruits,533,22.7,75.7,30.7,5.2,38.3,429,124,Breakfast,357
779,Banana,Fruits,471,27.6,70.6,34.8,0.4,9.7,245,63,Dinner,502
971,Butter,Dairy,343,36.2,47.5,25.9,4,28.2,960,238,Dinner,288
172,Orange,Fruits,420,5.1,58.6,26.8,7.3,15,981,180,Breakfast,140
273,Tomato,Vegetables,329,38.4,37.6,26.8,4,8.5,419,82,Dinner,522
55,Pasta,Grains,284,21.6,21.6,37,8.2,19.2,667,79,Breakfast,948
87,Rice,Grains,588,32.4,97.3,49,2.9,37.7,71,244,Lunch,143
822,Cookies,Snacks,208,16.4,52.8,33.8,3.8,35,911,35,Dinner,555
25,Nuts,Snacks,541,33.1,22.9,39.3,9.2,40.7,670,64,Snack,300
231,Chocolate,Snacks,566,46.2,27.2,20.1,6.7,2.6,878,78,Snack,384
229,Milkshake,Beverages,138,22.1,69.3,16.8,2.1,24.2,234,138,Lunch,357
484,Nuts,Snacks,139,22.6,93.7,35.2,2.3,33.4,736,59,Snack,125
449,Coffee,Beverages,58,10.3,28.4,31.1,5,5.4,941,73,Snack,135
349,Popcorn,Snacks,587,40,51.6,36.8,6.1,4.4,365,192,Lunch,851
532,Chocolate,Snacks,205,26.8,70.1,14.8,6.9,6.3,273,69,Snack,782
911,Eggs,Meat,470,33.3,29.8,4.4,9.6,9.9,164,276,Breakfast,604
346,Tomato,Vegetables,205,12,47.1,15.3,5.7,39.9,599,199,Snack,491
413,Paneer,Dairy,527,16.2,15.9,12.8,7.7,47.1,252,276,Lunch,627
849,Grapes,Fruits,230,7.1,90.3,23.3,5.2,4.5,399,202,Lunch,549
300,Beef Steak,Meat,591,7.6,92.6,1.6,7.8,6.4,691,263,Lunch,429
869,Pasta,Grains,286,40.8,58.2,42.6,2.7,17.9,317,204,Breakfast,704
415,Cookies,Snacks,276,9.5,75.3,25.8,0.5,27.3,923,284,Lunch,238
431,Cheese,Dairy,118,30.6,99.4,30.1,8,10,818,55,Snack,751
474,Popcorn,Snacks,556,47.2,22.1,33.1,2.2,39,757,235,Lunch,669
803,Strawberry,Fruits,231,11.8,98.8,44.3,5.2,3.2,209,50,Dinner,162
457,Salmon,Meat,63,17.9,69.6,31.7,3.2,43.9,60,251,Breakfast,143
576,Potato,Vegetables,561,45.5,79.6,46.9,8.2,42.9,400,232,Snack,146
584,Oats,Grains,432,42.1,97.6,15.2,9.1,26.4,530,119,Breakfast,774
473,Rice,Grains,564,14,22.6,36.8,3.2,34.9,168,173,Snack,770
722,Rice,Grains,437,37.4,67,49.5,0.8,11.9,945,139,Dinner,252
670,Chips,Snacks,171,11.9,30.1,4.2,3.2,5.5,850,254,Breakfast,153
648,Chicken Breast,Meat,279,6.8,21,5.8,8.6,46.6,539,153,Snack,389
383,Yogurt,Dairy,194,38.3,49.7,40.5,0.1,30.4,913,149,Breakfast,688
124,Spinach,Vegetables,469,4.9,28.7,20.6,5.8,24.1,1000,107,Lunch,552
951,Water,Beverages,273,8.1,29,29.2,3.9,5.7,856,118,Snack,223
338,Salmon,Meat,218,29.3,13.7,30.3,8,39.5,152,269,Lunch,947
595,Broccoli,Vegetables,246,11.3,56.1,34.1,8.8,39.3,738,25,Breakfast,530
366,Beef Steak,Meat,211,45.4,74.1,16.4,3.3,13.7,786,144,Dinner,905
757,Chicken Breast,Meat,216,13.3,56.9,46.1,5.2,2.3,836,121,Dinner,982
463,Cookies,Snacks,236,28,46.1,25,9.3,7.1,308,74,Breakfast,721
328,Coffee,Beverages,257,7.2,73.7,9,6.7,11.1,816,244,Dinner,937
593,Carrot,Vegetables,565,1.6,71.1,29.9,0.2,5,5,48,Snack,459
994,Eggs,Meat,552,16.3,80.3,11.4,4,20.3,556,114,Dinner,742
133,Potato,Vegetables,488,30,27.3,27.2,8.6,15.4,327,199,Lunch,774
377,Yogurt,Dairy,124,44.9,48.1,3.6,9.7,0.2,385,207,Breakfast,663
143,Green Tea,Beverages,505,26.9,11.5,37.5,2.8,33.5,77,25,Dinner,994
59,Coffee,Beverages,543,36.7,71.6,49.1,0.9,23.8,622,281,Dinner,756
184,Chips,Snacks,417,37.2,47.7,34.6,3.9,26.2,216,290,Snack,735
36,Green Tea,Beverages,403,21.1,65,47.4,6.8,43.4,513,239,Dinner,764
766,Cheese,Dairy,308,20.4,64.9,6.4,8.8,0.3,695,103,Dinner,989
858,Chips,Snacks,455,37.2,81.3,49.2,5,21.2,208,249,Lunch,577
664,Cookies,Snacks,244,36.5,6.8,9.5,4.9,10.7,215,249,Snack,209
143,Popcorn,Snacks,358,27.6,88.6,37.4,7.6,15.6,316,90,Breakfast,959
177,Popcorn,Snacks,122,9.2,72.1,15.2,4.1,13,404,46,Breakfast,290
440,Apple,Fruits,107,23,78.2,11.5,7.8,31.6,622,110,Breakfast,170
512,Cookies,Snacks,563,24.7,92.3,18.6,8.4,8.8,339,213,Breakfast,693
492,Beef Steak,Meat,487,31.6,15.5,11.2,7,5.8,681,251,Breakfast,660
59,Cookies,Snacks,349,25.9,78.1,8.1,0.5,13.6,303,118,Breakfast,817
907,Tomato,Vegetables,180,8.7,46.7,15.9,2.6,47.3,25,93,Dinner,817
647,Yogurt,Dairy,156,19.8,91.3,40.1,3.1,34.6,440,84,Snack,503
671,Pork Chop,Meat,562,12.9,7.6,49.9,8.5,42.6,116,226,Lunch,274
702,Banana,Fruits,495,30.5,34.1,42.3,4.8,49.2,210,283,Lunch,775
458,Orange Juice,Beverages,488,43.8,17.6,8.7,6.2,48.9,946,235,Lunch,321
281,Cheese,Dairy,119,47.4,68.2,43.6,8.1,27.2,937,241,Dinner,401
495,Cheese,Dairy,471,48,98,6.8,2.6,30.5,225,7,Breakfast,782
456,Apple,Fruits,511,45.6,90.7,9.7,3.3,42.1,529,99,Snack,623
835,Water,Beverages,423,29.7,83.2,1,3.4,30.9,704,150,Breakfast,905
966,Broccoli,Vegetables,188,48.4,58.6,14.8,3.9,36.5,340,276,Dinner,254
876,Cookies,Snacks,65,7.4,34,16.8,7.2,21.3,882,212,Breakfast,538
902,Pasta,Grains,310,40.8,86.4,22.1,7,17.3,563,225,Lunch,609
683,Broccoli,Vegetables,259,48.3,54.1,37.8,3.2,40.1,516,280,Snack,355
157,Orange Juice,Beverages,538,22.4,58.5,44.6,0.3,41.7,704,196,Breakfast,558
823,Chocolate,Snacks,293,22.3,54.4,42.2,8,22.7,811,250,Breakfast,649
357,Butter,Dairy,385,30.3,21.2,15.3,4.8,24.4,390,282,Dinner,103
474,Chicken Breast,Meat,150,26.1,52.8,1.1,8.3,48.5,882,173,Lunch,639
882,Rice,Grains,517,12.6,55.3,13.6,9.2,42.1,139,84,Dinner,962
312,Cheese,Dairy,341,8.3,98.2,41.6,2.4,17.2,263,8,Lunch,243
534,Orange,Fruits,580,9.4,82.8,39.4,4.3,11.2,435,83,Snack,284
38,Rice,Grains,561,17,23.8,7.8,9.6,3.5,131,118,Breakfast,771
70,Potato,Vegetables,336,10.9,41.2,44,5,0.5,946,273,Dinner,814
699,Paneer,Dairy,106,8.1,42.5,38.3,8.3,17.8,728,6,Snack,613
835,Orange,Fruits,166,27.1,25.9,36.9,0.2,22.1,970,127,Lunch,727
453,Butter,Dairy,142,28.1,25.1,11.6,5.3,24.8,96,256,Dinner,455
283,Orange Juice,Beverages,363,15.9,14.2,39.2,6.5,8,623,59,Lunch,916
837,Eggs,Meat,518,48.8,40.4,10.1,4.1,32.9,412,143,Snack,621
732,Paneer,Dairy,543,27,25,2.2,1.2,27,361,183,Dinner,325
407,Chicken Breast,Meat,268,8.6,41.7,36.9,6.9,43.4,582,164,Breakfast,379
483,Milk,Dairy,248,19.4,56.5,41.7,7.5,18.5,636,39,Dinner,589
658,Orange,Fruits,383,12.2,79.9,6.3,5.6,45.5,89,40,Lunch,276
828,Milk,Dairy,442,47.7,48.7,32.2,5.4,1.1,18,178,Lunch,325
919,Coffee,Beverages,269,43,27.2,21.8,6.9,22.7,277,221,Snack,684
982,Cookies,Snacks,600,38.5,37.6,32,9.7,46.9,449,167,Snack,111
928,Milk,Dairy,570,38.6,13.3,25.6,5.3,38.6,592,137,Breakfast,911
164,Milkshake,Beverages,284,6,14.4,25.9,8.7,23.3,449,180,Snack,538
862,Yogurt,Dairy,410,12.9,77.7,6.2,7.7,6.3,104,0,Lunch,219
493,Banana,Fruits,521,8.9,43.8,31.7,5.8,18.6,525,245,Dinner,504
596,Bread,Grains,469,29.3,85.4,23.8,2.1,3.9,529,156,Dinner,600
866,Popcorn,Snacks,320,9.1,57.8,49,6.9,13,310,171,Breakfast,600
470,Butter,Dairy,296,31.1,19.9,9,1.3,38.4,166,276,Dinner,575
34,Orange Juice,Beverages,277,40.8,42.2,13.3,4.2,8.2,176,6,Breakfast,220
398,Beef Steak,Meat,94,9.7,24.5,30.3,3.2,7.3,661,52,Dinner,639
451,Grapes,Fruits,328,47.4,5.1,16,2.9,5.9,946,169,Dinner,991
603,Beef Steak,Meat,134,2.2,15.4,12.6,8.3,21.3,587,154,Lunch,929
492,Carrot,Vegetables,412,20.5,96.9,21.6,9.2,48.2,41,72,Snack,725
443,Oats,Grains,347,45.3,31.7,37.9,9.6,5.7,79,291,Lunch,327
894,Popcorn,Snacks,496,12.4,52.1,36.2,8,20.2,548,265,Snack,872
404,Milkshake,Beverages,512,44,11.5,9.7,5.3,42.7,564,191,Dinner,777
579,Oats,Grains,170,46.9,44,18.8,8.1,25.6,974,295,Lunch,285
62,Cheese,Dairy,55,40.1,70,7.8,2.9,29.3,230,289,Dinner,417
517,Cheese,Dairy,382,14.2,99.7,6.7,4.2,11.3,782,206,Dinner,755
480,Pasta,Grains,272,14.7,61.6,35.8,0.2,4.8,823,79,Lunch,517
233,Orange,Fruits,280,13.3,90.3,47.2,1.5,21.4,723,286,Dinner,746
516,Pork Chop,Meat,149,3.6,73.9,45.1,4.9,5.6,645,226,Breakfast,742
998,Banana,Fruits,406,41.4,11,39.4,0.4,13.6,106,215,Dinner,328
431,Strawberry,Fruits,262,48.1,35.3,16.9,2.5,6.6,760,230,Snack,255
816,Potato,Vegetables,242,49.2,87.8,12.1,10,34.6,912,4,Snack,565
372,Orange Juice,Beverages,348,30.7,21.6,46.7,3.8,27.8,44,296,Breakfast,601
6,Oats,Grains,81,44.6,86.9,47.7,7,18,58,126,Dinner,745
496,Milkshake,Beverages,434,36.6,92.3,39.9,4.3,10.7,733,211,Snack,847
455,Pork Chop,Meat,409,22.7,21.6,48.5,5.7,2.9,435,181,Lunch,550
454,Broccoli,Vegetables,300,24.6,96.1,23.2,5.6,10.2,248,268,Breakfast,415
69,Milkshake,Beverages,444,12.9,68.7,10.6,4.5,5.3,692,253,Lunch,186
559,Apple,Fruits,340,33.9,28.5,43.1,3.4,7.3,545,242,Breakfast,992
172,Beef Steak,Meat,550,19.1,47.9,22,1.4,27.7,688,179,Dinner,220
355,Nuts,Snacks,383,48.1,83.9,17.7,3.9,6,466,151,Breakfast,217
477,Banana,Fruits,221,36.7,66.2,33.6,0.6,19.3,435,197,Dinner,549
643,Strawberry,Fruits,464,19.8,98.5,15.7,1.7,15,652,122,Dinner,142
184,Chocolate,Snacks,226,24.2,45.4,3.7,5,37.2,596,114,Snack,476
801,Tomato,Vegetables,215,23,45.7,49.1,8.3,45.1,882,12,Lunch,106
904,Pasta,Grains,514,28.7,28.8,17.7,1.6,39.3,720,148,Dinner,868
331,Pork Chop,Meat,293,1.3,82.4,23.3,6.2,29.4,95,95,Breakfast,229
959,Milk,Dairy,540,2.4,78.9,48.5,5.9,36.7,737,252,Lunch,209
235,Milk,Dairy,186,45.4,36.8,44.8,2.4,14.1,554,119,Breakfast,735
58,Salmon,Meat,549,35.1,84.8,26.4,0.2,45.9,331,153,Breakfast,891
599,Yogurt,Dairy,382,35.3,50.5,5.5,8.8,2.4,543,108,Breakfast,947
56,Water,Beverages,317,42.9,44.9,3,2.9,40,562,170,Lunch,220
676,Water,Beverages,133,44.4,76.9,39,0.1,15.3,909,81,Dinner,737
894,Nuts,Snacks,68,32.8,43.4,40.2,2.9,22.6,551,62,Breakfast,245
78,Rice,Grains,222,17.4,51.6,39,4.9,25.7,325,272,Lunch,972
67,Milkshake,Beverages,130,39,80.1,15.7,6.1,5.2,239,251,Breakfast,565
417,Eggs,Meat,488,4.6,31.6,8.2,2.7,32.7,93,118,Breakfast,602
774,Salmon,Meat,86,21.2,38.1,49.1,6.2,41.8,896,131,Breakfast,214
889,Milk,Dairy,459,9.6,70.8,4.2,7.2,8.3,718,205,Lunch,815
511,Cookies,Snacks,361,31.3,5.7,15.7,7.4,28.1,867,183,Dinner,247
482,Eggs,Meat,510,45.9,26.3,43.3,7.9,0.8,641,282,Lunch,446
438,Yogurt,Dairy,381,22.1,98.8,40.8,6.3,3.1,916,268,Lunch,907
513,Popcorn,Snacks,258,15.8,28.7,11.7,3.3,1,359,136,Dinner,344
739,Rice,Grains,517,33.7,59.1,36.7,3.8,41.2,291,276,Dinner,689
96,Salmon,Meat,460,8.9,88,12.2,1.2,17.8,565,293,Snack,814
194,Popcorn,Snacks,131,27,25.1,8.3,5,12.4,944,241,Snack,718
984,Grapes,Fruits,253,40.2,62.3,39.6,5.8,3.8,713,256,Dinner,203
351,Milkshake,Beverages,428,14.1,85.3,7.3,1,42.3,707,37,Lunch,746
928,Milkshake,Beverages,559,33.9,21.6,5.9,7.8,19.3,932,289,Snack,810
391,Salmon,Meat,113,30.7,81.4,30.5,9.4,1.7,753,200,Dinner,433
646,Grapes,Fruits,496,5.3,42.6,35.6,6.2,18.2,735,277,Snack,369
397,Paneer,Dairy,577,19.5,22.8,8.1,0.3,43.9,722,173,Lunch,975
383,Broccoli,Vegetables,389,21,95.2,2.6,6.3,7.7,303,16,Lunch,663
702,Banana,Fruits,205,43.8,78.6,20.6,8.1,33.4,528,270,Lunch,395
357,Banana,Fruits,429,39.8,97.1,39.1,0.3,20.2,861,123,Breakfast,900
804,Oats,Grains,392,41.3,34,38.2,3,7.3,936,104,Breakfast,675
361,Chips,Snacks,136,47.9,48.7,37,5.2,12.2,950,178,Breakfast,729
163,Water,Beverages,88,37.1,29.4,31.9,3.1,25.6,638,165,Breakfast,527
910,Eggs,Meat,497,32.3,43.2,22.3,5.7,22.7,580,169,Lunch,720
108,Strawberry,Fruits,101,5.8,14.2,4.3,7.7,2.7,366,218,Snack,520
274,Chocolate,Snacks,509,12.8,76.5,29.9,6.6,42.6,121,234,Snack,600
416,Rice,Grains,378,20.1,30.7,25.9,9.8,35,181,208,Breakfast,905
894,Strawberry,Fruits,119,44.5,73,6.3,2.4,20,667,23,Snack,454
446,Beef Steak,Meat,289,20.1,49.7,29.4,2.3,37.3,428,231,Breakfast,754
458,Rice,Grains,590,47.2,11.5,11.3,0.2,43.5,959,27,Dinner,701
758,Oats,Grains,454,36.7,54.2,45.8,8.6,24.2,959,226,Breakfast,903
881,Strawberry,Fruits,381,26.9,41.3,30.9,5,38.1,111,245,Lunch,281
812,Oats,Grains,590,19.6,11.6,17.9,5.2,42.1,74,11,Breakfast,894
216,Chicken Breast,Meat,302,4.5,27.4,42.5,6.9,8.1,779,279,Snack,713
766,Apple,Fruits,224,23.1,92.6,44.6,6,47.3,598,286,Lunch,419
265,Beef Steak,Meat,442,16.8,26.1,22.8,1,24.4,359,281,Dinner,417
745,Pork Chop,Meat,425,17.8,63.2,5.7,7.2,46.5,972,97,Lunch,326
766,Potato,Vegetables,300,39.6,62.2,26.5,4.2,34.7,443,38,Dinner,198
224,Green Tea,Beverages,185,42.7,90.4,4,7.9,27.9,97,290,Breakfast,549
492,Banana,Fruits,418,49.4,58.6,48,0.2,26.5,545,26,Lunch,604
192,Chicken Breast,Meat,238,23.4,23.2,30.5,2.2,32.4,950,254,Breakfast,964
728,Green Tea,Beverages,504,19.3,67.5,21.3,4.2,42.3,356,141,Dinner,651
683,Potato,Vegetables,365,28.9,66.4,21.1,8.5,4.2,718,119,Lunch,562
896,Chicken Breast,Meat,521,39.3,52.8,32.9,2.7,26,678,66,Breakfast,177
940,Paneer,Dairy,114,43.4,94,26.4,3.6,19.5,216,171,Snack,781
70,Banana,Fruits,534,46.8,41,5.9,8.3,37.3,647,121,Breakfast,126
344,Chicken Breast,Meat,385,1.2,23,31.9,1,10.6,911,109,Dinner,275
931,Popcorn,Snacks,508,2.9,70.9,10.8,6.8,35,233,205,Snack,677
918,Paneer,Dairy,506,22.6,24.9,17.6,8.5,40.2,905,128,Breakfast,386
152,Strawberry,Fruits,282,14.3,74.5,35.7,4.4,20.3,232,118,Breakfast,544
27,Beef Steak,Meat,80,30.6,17.4,30.1,6.8,48.6,986,17,Lunch,244
696,Rice,Grains,343,4.7,6.9,13.3,0.1,18.4,768,70,Breakfast,666
866,Nuts,Snacks,117,41.5,79.1,5.3,9.2,47.2,263,87,Snack,734
776,Carrot,Vegetables,581,42.6,7.7,36.6,9.4,31.7,766,226,Lunch,513
120,Quinoa,Grains,454,19.5,64.5,44.3,7,41.4,744,222,Lunch,206
358,Rice,Grains,500,48.2,86.2,28.4,3.7,5.1,339,20,Lunch,387
392,Pork Chop,Meat,194,1.5,47.6,34,7.8,32.6,775,125,Dinner,297
414,Milk,Dairy,416,44.1,71.8,12.7,6.2,27.8,548,146,Snack,967
888,Beef Steak,Meat,251,33.1,81.3,26.9,3.9,48.8,814,219,Dinner,945
415,Grapes,Fruits,182,30.5,61.9,32,9.9,44.6,848,229,Lunch,379
740,Pork Chop,Meat,60,41.1,54.3,11.4,1.7,8.6,293,73,Lunch,962
100,Eggs,Meat,142,17.6,91.6,32.2,1.3,17.9,944,299,Breakfast,871
187,Milkshake,Beverages,160,15.9,66.2,16.7,1.1,26.1,963,93,Lunch,935
281,Oats,Grains,156,11.9,46.7,26.9,8,39.9,576,242,Snack,491
402,Milk,Dairy,139,37.8,27.9,48.7,5.5,27.2,625,231,Snack,187
511,Strawberry,Fruits,249,14.7,16.9,40.6,0.6,34.2,443,154,Breakfast,421
870,Chicken Breast,Meat,74,29.6,75.4,7,1.3,9.3,902,247,Dinner,259
821,Milkshake,Beverages,567,24,46.1,16.3,2.6,11.1,807,86,Dinner,144
548,Paneer,Dairy,441,37.7,53.6,4.9,1.3,49.4,408,69,Lunch,479
746,Milk,Dairy,403,44.6,63.8,37.3,5.9,20.8,144,1,Lunch,233
899,Pork Chop,Meat,167,9.6,36.5,12.5,3.5,13.5,928,288,Dinner,781
888,Yogurt,Dairy,485,13,71.6,10.7,7,8.9,5,298,Snack,920
764,Strawberry,Fruits,436,32.6,46.1,2.4,4,44.2,997,111,Snack,637
593,Green Tea,Beverages,125,37.4,33.8,5.2,0.5,28.4,846,38,Breakfast,373
440,Milk,Dairy,58,4.2,45.3,21.3,0.7,42.7,500,18,Breakfast,396
730,Orange Juice,Beverages,71,4.9,68.9,33.3,6.8,20.9,688,8,Snack,414
232,Pork Chop,Meat,501,3,71.9,35.7,6.2,27.6,370,201,Dinner,383
419,Beef Steak,Meat,84,30,86,49.6,0.3,37.9,369,106,Snack,725
280,Butter,Dairy,220,12.4,93,35.4,4.1,24.3,967,131,Lunch,859
529,Grapes,Fruits,72,40.4,89.6,20.2,0.4,33.1,341,97,Dinner,962
949,Chips,Snacks,102,10.8,58.9,20.3,9.6,27.8,704,116,Lunch,517
94,Quinoa,Grains,95,14,92.1,43.1,2.8,6.3,508,232,Snack,853
194,Orange Juice,Beverages,301,20,31.7,10.6,8,23.9,118,271,Snack,791
981,Coffee,Beverages,229,29.5,95.2,45.1,7,5.8,376,92,Lunch,426
905,Paneer,Dairy,101,26.3,48.1,18.7,1.5,40.6,227,24,Snack,241
855,Banana,Fruits,304,43.2,16.3,36.3,2.2,25.8,265,210,Dinner,858
47,Potato,Vegetables,410,46.2,27.7,29.8,1.1,33.6,231,96,Dinner,392
762,Grapes,Fruits,96,38.9,99.9,34.1,4.4,31.8,945,150,Breakfast,416
519,Cheese,Dairy,177,37.4,92.4,6.4,8.9,34.7,133,131,Snack,710
433,Tomato,Vegetables,430,36.6,35.3,41.7,7.7,35.9,510,231,Breakfast,979
8,Bread,Grains,389,41.1,25.6,35.7,0.6,4.7,498,183,Lunch,172
426,Orange Juice,Beverages,485,4.1,34.4,38.8,9,48,407,192,Lunch,304
641,Strawberry,Fruits,441,17.7,14.5,11.2,1.9,27.8,999,56,Snack,758
878,Salmon,Meat,237,30.8,66.3,36.7,6.3,44.8,411,203,Snack,491
807,Chicken Breast,Meat,184,41.4,94.2,39.5,6.1,17.8,305,120,Breakfast,549
15,Nuts,Snacks,481,46,38.9,15.8,0.8,28.4,32,47,Breakfast,977
918,Water,Beverages,465,27.6,24.2,18.2,9.7,17.5,663,282,Snack,719
349,Bread,Grains,394,2,54.7,8.7,0.2,1.7,32,229,Dinner,940
5,Rice,Grains,502,11.3,62.8,9,1.7,15.6,785,178,Lunch,552
468,Eggs,Meat,580,46.3,77.5,22.7,6,47.4,625,234,Breakfast,162
962,Carrot,Vegetables,209,1.4,27.8,19.7,5.1,40.8,931,67,Snack,583
486,Quinoa,Grains,168,45.2,63.2,14,7,3.5,283,133,Snack,141
66,Water,Beverages,495,38.7,13.5,44.3,2.1,9,188,246,Lunch,458
445,Paneer,Dairy,522,37.2,9.1,4.3,1.5,15.9,519,188,Lunch,126
392,Yogurt,Dairy,95,49.7,21.3,44.9,2.4,37.4,542,28,Dinner,214
438,Cookies,Snacks,581,1.8,67.2,28.2,6,18.4,935,254,Breakfast,962
88,Cookies,Snacks,424,21.2,92.7,48.6,3.8,34.8,436,73,Lunch,496
487,Milk,Dairy,400,27,37.9,14.4,1.9,21.4,721,93,Lunch,663
423,Pasta,Grains,103,5.1,94.6,18.8,7.4,45.9,637,186,Lunch,339
6,Potato,Vegetables,353,46.6,56.2,18.1,7,5.3,961,30,Dinner,245
357,Paneer,Dairy,158,12.5,85.5,36.8,1.4,49.5,684,11,Dinner,912
65,Milk,Dairy,365,4.4,26.4,28.4,9,20.7,148,116,Breakfast,437
909,Orange Juice,Beverages,412,18.5,8.5,29.6,3.5,0.1,777,236,Breakfast,463
823,Nuts,Snacks,582,39.9,76.9,39.9,3.4,3.1,648,159,Breakfast,503
949,Apple,Fruits,437,47.8,33.4,18.8,0.4,2.4,419,18,Breakfast,183
827,Tomato,Vegetables,201,40.5,88.2,44.4,7.4,6.1,983,88,Snack,388
430,Paneer,Dairy,599,41.5,14,33.3,3.4,0.4,270,80,Snack,934
834,Nuts,Snacks,379,27.3,73.8,3.7,4.2,28.7,603,217,Dinner,340
492,Beef Steak,Meat,237,29.6,16.1,22,3.7,2.9,221,128,Dinner,388
293,Pork Chop,Meat,302,21.9,12.1,9.5,7.5,2.8,491,198,Snack,244
188,Grapes,Fruits,84,4.5,23.7,20.8,0.5,14.5,691,180,Lunch,940
652,Grapes,Fruits,129,28.8,44.8,6.2,0.5,29.8,277,152,Lunch,718
195,Pasta,Grains,239,4.4,51,31,0.8,17.8,524,99,Lunch,941
967,Rice,Grains,455,15.9,42,9.8,9.6,5.3,44,152,Dinner,746
38,Bread,Grains,187,1.8,24.8,18.7,4.1,4.2,215,156,Dinner,368
705,Water,Beverages,511,27.7,45.4,15.8,1,20.8,318,91,Snack,665
